Encabezado:
	Formato: multipista sincronica
	Numero de pistas: 4
	Pulsos por negra: 120
Pista 0:
	Tama~no: 124
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
Final de la pista 0.
Pista 1:
	Tama~no: 1845
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: cambio de control, Canal: 0
[0] Evento: cambio de control, Canal: 0
[0] Evento: cambio de programa, Canal: 0
[0] Evento: cambio de control, Canal: 0
[0] Evento: cambio de control, Canal: 0
[0] Evento: cambio de control, Canal: 0
[0] Evento: cambio de control, Canal: 0
[60] Evento: nota encendida, Canal: 0, Nota: E, Octava: 3, Velocidad: 100
[20100] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[20160] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[20160] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 100
[21120] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 0
[21120] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 100
[21135] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[21135] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 100
[21150] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 0
[21150] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[21165] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[21165] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 100
[21750] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 0
[21840] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 100
[21900] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 0
[21900] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 100
[21960] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[21960] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 100
[22020] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 0
[22020] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[22080] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[22080] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 100
[23040] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 0
[23040] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[23070] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[23070] Evento: nota encendida, Canal: 0, Nota: F#, Octava: 4, Velocidad: 100
[23100] Evento: nota encendida, Canal: 0, Nota: F#, Octava: 4, Velocidad: 0
[23100] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 100
[23460] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[23460] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 100
[23490] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 0
[23490] Evento: nota encendida, Canal: 0, Nota: A, Octava: 3, Velocidad: 100
[23520] Evento: nota encendida, Canal: 0, Nota: A, Octava: 3, Velocidad: 0
[23520] Evento: nota encendida, Canal: 0, Nota: G#, Octava: 3, Velocidad: 100
[23580] Evento: nota encendida, Canal: 0, Nota: G#, Octava: 3, Velocidad: 0
[23580] Evento: nota encendida, Canal: 0, Nota: A, Octava: 3, Velocidad: 100
[23640] Evento: nota encendida, Canal: 0, Nota: A, Octava: 3, Velocidad: 0
[23640] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[23700] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[23700] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 100
[23760] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[23760] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[23790] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[23790] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[23820] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[23820] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[23940] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[23940] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[24000] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[24000] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[24780] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[24780] Evento: nota encendida, Canal: 0, Nota: C#, Octava: 4, Velocidad: 100
[24840] Evento: nota encendida, Canal: 0, Nota: C#, Octava: 4, Velocidad: 0
[24840] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[24900] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[24900] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[24960] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[24960] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[24990] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[24990] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[25020] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[25020] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[25380] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[25380] Evento: nota encendida, Canal: 0, Nota: F#, Octava: 3, Velocidad: 100
[25410] Evento: nota encendida, Canal: 0, Nota: F#, Octava: 3, Velocidad: 0
[25410] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 100
[25440] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[25440] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 100
[25500] Evento: nota encendida, Canal: 0, Nota: A#, Octava: 3, Velocidad: 0
[25500] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 100
[25560] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[25560] Evento: nota encendida, Canal: 0, Nota: F, Octava: 3, Velocidad: 100
[25620] Evento: nota encendida, Canal: 0, Nota: F, Octava: 3, Velocidad: 0
[25620] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 100
[25680] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 0
[25680] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 100
[25710] Evento: nota encendida, Canal: 0, Nota: G, Octava: 4, Velocidad: 0
[25710] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[25740] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[25740] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[25860] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[25860] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[25920] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[25920] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[26400] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[26400] Evento: nota encendida, Canal: 0, Nota: E, Octava: 2, Velocidad: 100
[26415] Evento: nota encendida, Canal: 0, Nota: D, Octava: 3, Velocidad: 100
[26430] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[26445] Evento: nota encendida, Canal: 0, Nota: G#, Octava: 4, Velocidad: 100
[26460] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 100
[26760] Evento: nota encendida, Canal: 0, Nota: E, Octava: 5, Velocidad: 0
[26760] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[26760] Evento: nota encendida, Canal: 0, Nota: E, Octava: 2, Velocidad: 0
[26760] Evento: nota encendida, Canal: 0, Nota: D, Octava: 3, Velocidad: 0
[26760] Evento: nota encendida, Canal: 0, Nota: G#, Octava: 4, Velocidad: 0
[26880] Evento: nota encendida, Canal: 0, Nota: E, Octava: 3, Velocidad: 100
[26940] Evento: nota encendida, Canal: 0, Nota: E, Octava: 3, Velocidad: 0
[26940] Evento: nota encendida, Canal: 0, Nota: A, Octava: 3, Velocidad: 100
[27000] Evento: nota encendida, Canal: 0, Nota: A, Octava: 3, Velocidad: 0
[27000] Evento: nota encendida, Canal: 0, Nota: B, Octava: 3, Velocidad: 100
[27060] Evento: nota encendida, Canal: 0, Nota: B, Octava: 3, Velocidad: 0
[27060] Evento: nota encendida, Canal: 0, Nota: E, Octava: 3, Velocidad: 100
[27120] Evento: nota encendida, Canal: 0, Nota: E, Octava: 3, Velocidad: 0
[27120] Evento: nota encendida, Canal: 0, Nota: A, Octava: 3, Velocidad: 100
[27180] Evento: nota encendida, Canal: 0, Nota: A, Octava: 3, Velocidad: 0
[27180] Evento: nota encendida, Canal: 0, Nota: B, Octava: 3, Velocidad: 100
[27240] Evento: nota encendida, Canal: 0, Nota: B, Octava: 3, Velocidad: 0
[27240] Evento: nota encendida, Canal: 0, Nota: E, Octava: 3, Velocidad: 100
[27300] Evento: nota encendida, Canal: 0, Nota: E, Octava: 3, Velocidad: 0
[27300] Evento: nota encendida, Canal: 0, Nota: A, Octava: 3, Velocidad: 100
[27360] Evento: nota encendida, Canal: 0, Nota: A, Octava: 3, Velocidad: 0
[27360] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[27420] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[27420] Evento: nota encendida, Canal: 0, Nota: E, Octava: 3, Velocidad: 100
[27480] Evento: nota encendida, Canal: 0, Nota: E, Octava: 3, Velocidad: 0
[27480] Evento: nota encendida, Canal: 0, Nota: A, Octava: 3, Velocidad: 100
[27540] Evento: nota encendida, Canal: 0, Nota: A, Octava: 3, Velocidad: 0
[27540] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[27600] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[27600] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[27630] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[27630] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[27660] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[27660] Evento: nota encendida, Canal: 0, Nota: B, Octava: 3, Velocidad: 100
[27780] Evento: nota encendida, Canal: 0, Nota: B, Octava: 3, Velocidad: 0
[27780] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[27840] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[27840] Evento: nota encendida, Canal: 0, Nota: B, Octava: 3, Velocidad: 100
[28800] Evento: nota encendida, Canal: 0, Nota: B, Octava: 3, Velocidad: 0
[28800] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[28815] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[28815] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[28830] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[28830] Evento: nota encendida, Canal: 0, Nota: D#, Octava: 4, Velocidad: 100
[28845] Evento: nota encendida, Canal: 0, Nota: D#, Octava: 4, Velocidad: 0
[28845] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[28860] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[28860] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[28920] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[28920] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[28980] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[28980] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[29040] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[29040] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[29100] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[29100] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 100
[29160] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 0
[29160] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[29220] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[29220] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[29280] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[29280] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 100
[29340] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[29340] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[29400] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[29400] Evento: nota encendida, Canal: 0, Nota: G#, Octava: 4, Velocidad: 100
[29460] Evento: nota encendida, Canal: 0, Nota: G#, Octava: 4, Velocidad: 0
[29460] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 100
[29520] Evento: nota encendida, Canal: 0, Nota: D, Octava: 5, Velocidad: 0
[29520] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 100
[29550] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[29550] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 100
[29580] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 0
[29580] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[29700] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[29700] Evento: nota encendida, Canal: 0, Nota: G#, Octava: 4, Velocidad: 100
[29760] Evento: nota encendida, Canal: 0, Nota: G#, Octava: 4, Velocidad: 0
[29760] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[30720] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[30780] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[30810] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[30840] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[30870] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[30900] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[30930] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[30960] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[30990] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[31020] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[31050] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[31080] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 100
[31110] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[31140] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[31170] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[31260] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[31290] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[31320] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[31350] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[31380] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[31410] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[31440] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 100
[31470] Evento: nota encendida, Canal: 0, Nota: C, Octava: 5, Velocidad: 0
[31500] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[31530] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[31560] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[31590] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[31620] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[31650] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[31740] Evento: nota encendida, Canal: 0, Nota: D#, Octava: 4, Velocidad: 100
[31770] Evento: nota encendida, Canal: 0, Nota: D#, Octava: 4, Velocidad: 0
[31800] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[31830] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[31860] Evento: nota encendida, Canal: 0, Nota: D#, Octava: 4, Velocidad: 100
[31890] Evento: nota encendida, Canal: 0, Nota: D#, Octava: 4, Velocidad: 0
[31920] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[31950] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[31980] Evento: nota encendida, Canal: 0, Nota: D#, Octava: 4, Velocidad: 100
[32010] Evento: nota encendida, Canal: 0, Nota: D#, Octava: 4, Velocidad: 0
[32040] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 100
[32070] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 0
[32100] Evento: nota encendida, Canal: 0, Nota: F#, Octava: 4, Velocidad: 100
[32130] Evento: nota encendida, Canal: 0, Nota: F#, Octava: 4, Velocidad: 0
[32220] Evento: nota encendida, Canal: 0, Nota: D#, Octava: 4, Velocidad: 100
[32250] Evento: nota encendida, Canal: 0, Nota: D#, Octava: 4, Velocidad: 0
[32280] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[32310] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[32340] Evento: nota encendida, Canal: 0, Nota: D#, Octava: 4, Velocidad: 100
[32370] Evento: nota encendida, Canal: 0, Nota: D#, Octava: 4, Velocidad: 0
[32400] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 100
[32430] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 0
[32460] Evento: nota encendida, Canal: 0, Nota: F#, Octava: 4, Velocidad: 100
[32490] Evento: nota encendida, Canal: 0, Nota: F#, Octava: 4, Velocidad: 0
[32520] Evento: nota encendida, Canal: 0, Nota: D#, Octava: 4, Velocidad: 100
[32550] Evento: nota encendida, Canal: 0, Nota: D#, Octava: 4, Velocidad: 0
[32580] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[32610] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[32700] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[32730] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[32760] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[32790] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[32820] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[32850] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[32880] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[32910] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[32940] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[32970] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[33000] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 100
[33030] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 0
[33060] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[33090] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[33180] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[33210] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[33240] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[33270] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[33300] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[33330] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[33360] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 100
[33390] Evento: nota encendida, Canal: 0, Nota: B, Octava: 4, Velocidad: 0
[33420] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 100
[33450] Evento: nota encendida, Canal: 0, Nota: F, Octava: 4, Velocidad: 0
[33480] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[33510] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[33540] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[33570] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[33660] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[33690] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[33720] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[33750] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[33780] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[33810] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[33840] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[33870] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[33900] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[33930] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[33960] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[33990] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[34020] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[34050] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[34140] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[34200] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[34200] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[34260] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[34260] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[34320] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[34320] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[34380] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[34380] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 100
[34440] Evento: nota encendida, Canal: 0, Nota: E, Octava: 4, Velocidad: 0
[34440] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 100
[34500] Evento: nota encendida, Canal: 0, Nota: C, Octava: 4, Velocidad: 0
[34500] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 100
[34560] Evento: nota encendida, Canal: 0, Nota: D, Octava: 4, Velocidad: 0
[34560] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[34560] Evento: nota encendida, Canal: 0, Nota: A, Octava: 3, Velocidad: 100
[34590] Evento: nota encendida, Canal: 0, Nota: A, Octava: 3, Velocidad: 0
[34590] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 0
[34800] Evento: nota encendida, Canal: 0, Nota: A, Octava: 2, Velocidad: 100
[35040] Evento: nota encendida, Canal: 0, Nota: A, Octava: 2, Velocidad: 0
[35040] Evento: metaevento, Canal: 15
Final de la pista 1.
Pista 2:
	Tama~no: 2820
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: cambio de programa, Canal: 1
[0] Evento: cambio de control, Canal: 1
[0] Evento: cambio de control, Canal: 1
[0] Evento: cambio de control, Canal: 1
[0] Evento: cambio de control, Canal: 1
[0] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 100
[180] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 0
[180] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 100
[360] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 0
[360] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 100
[480] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 0
[480] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 100
[660] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 0
[660] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 100
[840] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 0
[840] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 100
[960] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 0
[960] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 100
[1140] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 0
[1140] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 100
[1320] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 0
[1320] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 100
[1440] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 0
[1440] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 100
[1620] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 0
[1620] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 100
[1800] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 0
[1800] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 100
